"sid","school_code","grade_level","year","male","race_ethnicity","eco_dis","title_1","migrant","lep","iep","rdg_ss","math_ss","wrtg_ss","composition"
"000003261","000000003","5",2009,"M","B",0,NA,NA,0,"0",1487.62140764051,1596.89447154954,NA,NA
"000003262","000000004","6",2009,"M","W",9,NA,NA,0,"0",1746.06961292881,1833.33572373801,NA,NA
"000003263","000000010","6",2009,"M","W",9,NA,NA,0,"0",1480.57023370489,1545.21554582029,NA,NA
"000003264","000000001","8",2009,"F","W",0,NA,NA,0,"0",1667.21615064291,1666.6472347188,NA,NA
"000003265","000000006","8",2009,"F","B",0,NA,NA,0,"0",1549.64486573646,1539.43030580235,NA,NA
"000003266","000000008","7",2009,"M","W",0,NA,NA,0,"0",1613.29828577664,1641.75641695277,NA,NA
"000003267","000000004","6",2009,"F","A",0,NA,NA,0,"0",1475.95058669502,1507.39643318352,NA,NA
"000003268","000000003","8",2009,"M","W",0,NA,NA,1,"0",1455.05687761484,1481.35958074087,NA,NA
"000003269","000000001","6",2009,"M","W",0,NA,NA,0,"0",1531.77861024875,1609.21090930761,NA,NA
"000003270","000000002","6",2009,"F","W",0,NA,NA,0,"0",1494.98849805917,1528.77915647986,NA,NA
"000003271","000000003","5",2009,"M","A",1,NA,NA,0,"0",1545.72201793116,1646.70947758952,NA,NA
"000003272","000000004","5",2009,"F","W",0,NA,NA,0,"0",1850.03692737162,1930.59747511042,NA,NA
"000003273","000000005","7",2009,"F","H",1,NA,NA,0,"0",1591.52636259916,1592.25312469587,NA,NA
"000003274","000000003","6",2009,"M","H",1,NA,NA,0,"0",1514.56240310341,1585.04166423804,NA,NA
"000003275","000000004","8",2009,"F","W",0,NA,NA,0,"0",1607.59199623898,1598.44806345843,NA,NA
"000003276","000000006","7",2009,"M","H",1,NA,NA,0,"0",1794.0598091711,1833.21497331711,NA,NA
"000003277","000000003","5",2009,"M","W",1,NA,NA,0,"0",1515.11052345959,1618.4839514569,NA,NA
"000003278","000000006","7",2009,"F","B",0,NA,NA,0,"0",1719.19224186985,1715.54820221735,NA,NA
"000003279","000000010","8",2009,"F","D",2,NA,NA,0,"0",1540.4905865595,1529.6697354999,NA,NA
"000003280","000000005","8",2009,"F","B",0,NA,NA,1,"0",1520.38046512222,1509.12831574883,NA,NA
"000003281","000000004","5",2009,"F","W",0,NA,NA,0,"0",1478.36418328547,1555.48773974874,NA,NA
"000003282","000000004","7",2009,"F","W",2,NA,NA,0,"0",1450.36386496211,1454.55201577453,NA,NA
"000003283","000000008","5",2009,"F","W",0,NA,NA,0,"0",1490.26157446042,1567.47741945669,NA,NA
"000003284","000000004","7",2009,"M","W",2,NA,NA,0,"0",1596.00091192525,1628.93790810509,NA,NA
"000003285","000000012","7",2009,"M","W",0,NA,NA,0,"0",1609.68533776641,1639.59377073381,NA,NA
"000003286","000000007","6",2009,"F","W",0,NA,NA,0,"0",1517.38475170331,1557.522418045,NA,NA
"000003287","000000003","5",2009,"M","H",1,NA,NA,1,"0",1478.36418328547,1587.11430682084,NA,NA
"000003288","000000007","5",2009,"F","W",1,NA,NA,0,"0",1508.1816268463,1580.03650389704,NA,NA
"000003289","000000006","6",2009,"M","W",0,NA,NA,0,"1",1559.47454625902,1631.05885429907,NA,NA
"000003290","000000010","7",2009,"F","W",0,NA,NA,0,"0",1531.03003556601,1522.61272303523,NA,NA
"000003291","000000005","5",2009,"F","W",1,NA,NA,1,"0",1473.20262924655,1549.21348780411,NA,NA
"000003292","000000005","6",2009,"F","A",0,NA,NA,0,"0",1460.54195774986,1488.91964694252,NA,NA
"000003293","000000012","5",2009,"F","W",0,NA,NA,0,"0",1752.94808680035,1825.38164576001,NA,NA
"000003294","000000006","7",2009,"F","D",1,NA,NA,0,"0",1275.8403958319,1333.35437661583,NA,NA
"000003295","000000003","6",2009,"F","H",1,NA,NA,0,"0",1792.20903156095,1856.61035593013,NA,NA
"000003296","000000009","6",2009,"M","W",0,NA,NA,0,"1",1471.17343959263,1533.69986492783,NA,NA
"000003297","000000011","6",2009,"M","W",1,NA,NA,0,"1",1397.34765713955,1465.23229715976,NA,NA
"000003298","000000009","6",2009,"M","W",0,NA,NA,0,"0",1684.77598697369,1759.75875336143,NA,NA
"000003299","000000012","6",2009,"F","H",0,NA,NA,0,"0",1646.83960456844,1688.31932499405,NA,NA
"000003300","000000005","8",2009,"F","W",0,NA,NA,0,"0",1614.95987168678,1613.01790809258,NA,NA
"000003301","000000008","7",2009,"M","B",0,NA,NA,0,"0",1836.40661581825,1884.76227872595,NA,NA
"000003302","000000012","7",2009,"F","W",0,NA,NA,0,"0",1630.97923430152,1628.2169886078,NA,NA
"000003303","000000011","8",2009,"F","W",1,NA,NA,0,"1",1371.342143606,1379.4709440924,NA,NA
"000003305","000000005","7",2009,"F","B",0,NA,NA,0,"0",1854.90366935137,1876.05154840229,NA,NA
"000003306","000000007","7",2009,"M","W",0,NA,NA,0,"1",1552.48886083978,1575.86581375714,NA,NA
"000003307","000000004","8",2009,"M","A",1,NA,NA,1,"0",1849.80035135686,1887.30503133933,NA,NA
"000003308","000000004","5",2009,"F","W",1,NA,NA,0,"0",1560.24115745806,1626.68865429073,NA,NA
"000003309","000000003","7",2009,"F","H",1,NA,NA,0,"1",1635.76356051579,1634.78852870073,NA,NA
"000003310","000000004","7",2009,"F","W",0,NA,NA,0,"0",1810.26904971995,1821.58080068191,NA,NA
"000003311","000000002","7",2009,"F","W",0,NA,NA,0,"0",1802.04697981333,1811.55807072623,NA,NA
"000003312","000000007","6",2009,"M","H",9,NA,NA,0,"1",1782.53496512582,1877.09239332851,NA,NA
"000003313","000000006","8",2009,"F","H",0,NA,NA,0,"0",1678.8684234809,1679.70032082187,NA,NA
"000003314","000000003","7",2009,"F","H",1,NA,NA,1,"0",1864.44288544873,1887.89570100573,NA,NA
"000003315","000000011","7",2009,"M","H",1,NA,NA,0,"1",1633.3939979252,1663.05883631564,NA,NA
"000003316","000000012","6",2009,"F","W",1,NA,NA,0,"0",1608.28294890138,1650.80741054993,NA,NA
"000003317","000000004","6",2009,"M","B",0,NA,NA,0,"0",1547.07384508013,1620.31217645707,NA,NA
"000003318","000000005","5",2009,"M","W",0,NA,NA,0,"1",1552.59644526245,1652.11791432735,NA,NA
"000003320","000000012","5",2009,"M","W",0,NA,NA,0,"1",1475.90609235066,1584.14127275958,NA,NA
"000003321","000000001","5",2009,"F","W",0,NA,NA,0,"0",1392.94522040306,1469.74988480223,NA,NA
"000003322","000000003","7",2009,"F","B",9,NA,NA,0,"0",1864.44288544873,1887.89570100573,NA,NA
"000003323","000000002","6",2009,"M","W",1,NA,NA,1,"0",1594.91688249747,1670.93677405842,NA,NA
"000003324","000000005","6",2009,"M","W",0,NA,NA,1,"0",1832.94825339343,1938.93803714479,NA,NA
"000003325","000000007","8",2009,"M","W",0,NA,NA,0,"1",1763.13714383564,1784.4806676221,NA,NA
"000003326","000000006","6",2009,"M","A",0,NA,NA,0,"0",1591.20591345109,1667.63335875461,NA,NA
"000003327","000000006","6",2009,"F","W",1,NA,NA,0,"0",1876.87750851523,1962.65125904816,NA,NA
"000003328","000000012","8",2009,"M","W",0,NA,NA,0,"0",1706.33467284111,1732.10123559596,NA,NA
"000003329","000000003","5",2009,"M","W",0,NA,NA,0,"0",1542.50407510052,1644.18485500164,NA,NA
"000003330","000000006","5",2009,"F","W",0,NA,NA,0,"0",1470.1598648577,1545.5255927634,NA,NA
"000003331","000000001","7",2009,"M","W",1,NA,NA,0,"1",1640.52730724684,1671.89862656989,NA,NA
"000003332","000000005","5",2009,"M","B",0,NA,NA,0,"1",1614.09216580595,1710.87029641738,NA,NA
"000003333","000000005","8",2009,"F","H",1,NA,NA,0,"0",1620.95337980211,1625.12405738932,NA,NA
"000003334","000000011","7",2009,"M","W",1,NA,NA,0,"0",1474.16833577978,1504.07199174489,NA,NA
"000003335","000000009","5",2009,"F","W",9,NA,NA,0,"0",1552.59644526245,1620.49134725525,NA,NA
"000003336","000000003","7",2009,"M","H",1,NA,NA,0,"0",1485.24831622371,1512.40547469165,NA,NA
"000003337","000000006","8",2009,"F","B",0,NA,NA,0,"0",1598.35820068916,1586.79040410064,NA,NA
"000003339","000000003","5",2009,"M","A",1,NA,NA,0,"0",1648.61928212541,1746.49313078054,NA,NA
"000003340","000000007","7",2009,"M","W",1,NA,NA,0,"0",1640.52730724684,1671.89862656989,NA,NA
"000003341","000000005","5",2009,"F","B",0,NA,NA,0,"0",1524.51264288143,1596.99588270576,NA,NA
"000003342","000000009","7",2009,"F","W",0,NA,NA,0,"0",1958.67568817188,2009.46769681717,NA,NA
"000003343","000000006","8",2009,"F","W",0,NA,NA,0,"0",1566.77223546785,1557.22233381686,NA,NA
"000003344","000000011","8",2009,"M","W",2,NA,NA,0,"0",1626.96121519976,1662.59176145589,NA,NA
"000003345","000000003","5",2009,"F","W",9,NA,NA,0,"1",1496.59044478569,1572.02327131831,NA,NA
"000003347","000000006","7",2009,"F","H",0,NA,NA,0,"0",1593.7501307345,1595.01765925638,NA,NA
"000003349","000000003","6",2009,"F","H",1,NA,NA,0,"0",1475.95058669502,1507.39643318352,NA,NA
"000003350","000000003","8",2009,"M","N",1,NA,NA,1,"0",1662.10028309622,1692.05422753943,NA,NA
"000003351","000000005","5",2009,"M","H",2,NA,NA,0,"0",1556.30859855439,1655.09471294177,NA,NA
"000003352","000000011","7",2009,"F","B",2,NA,NA,1,"0",1737.56481404646,1734.33403015145,NA,NA
"000003353","000000007","5",2009,"M","W",0,NA,NA,0,"0",1603.49992212649,1700.04048328412,NA,NA
"000003355","000000002","8",2009,"M","W",0,NA,NA,0,"0",1858.05843029039,1896.65790425211,NA,NA
"000003356","000000001","8",2009,"F","W",1,NA,NA,0,"0",1962.00501747763,1985.94208336658,NA,NA
"000003357","000000010","7",2009,"F","W",0,NA,NA,0,"0",1616.82543500682,1612.64926595385,NA,NA
"000003358","000000006","7",2009,"M","W",1,NA,NA,0,"1",1696.46747473735,1725.2452639372,NA,NA
"000003359","000000006","8",2009,"F","W",0,NA,NA,1,"0",1719.27887164663,1710.82266080823,NA,NA
"000003360","000000012","5",2009,"F","W",9,NA,NA,0,"0",1214.7085665251,1287.61835320113,NA,NA
"000003361","000000010","5",2009,"M","W",0,NA,NA,1,"1",1527.49369347178,1631.49801058305,NA,NA
"000003362","000000011","6",2009,"F","W",0,NA,NA,0,"0",1508.00765898783,1543.37974882877,NA,NA
"000003363","000000009","7",2009,"F","W",0,NA,NA,0,"0",1645.59092379294,1645.79920969376,NA,NA
"000003364","000000006","6",2009,"M","B",1,NA,NA,0,"0",1522.42337780928,1597.65495428873,NA,NA
"000003365","000000008","8",2009,"M","W",0,NA,NA,0,"0",1423.76714266654,1454.58098066928,NA,NA
"000003366","000000011","5",2009,"M","W",0,NA,NA,0,"1",1252.53864355277,1357.67629578853,NA,NA
"000003367","000000007","7",2009,"M","W",0,NA,NA,0,"0",1616.82543500682,1644.06461979461,NA,NA
"000003368","000000003","7",2009,"M","H",0,NA,NA,0,"0",1485.24831622371,1512.40547469165,NA,NA
"000003369","000000006","7",2009,"F","W",0,NA,NA,0,"1",1894.20056959219,1925.52537936175,NA,NA
"000003370","000000005","8",2009,"M","B",0,NA,NA,0,"0",1649.53684232245,1680.50346317256,NA,NA
"000003371","000000011","5",2009,"M","W",0,NA,NA,1,"0",1475.90609235066,1584.14127275958,NA,NA
"000003372","000000012","6",2009,"M","W",1,NA,NA,0,"0",1802.08903311481,1900.81562172553,NA,NA
"000003373","000000006","8",2009,"M","B",0,NA,NA,0,"0",1352.21593385879,1394.29492077278,NA,NA
"000003374","000000001","8",2009,"M","W",2,NA,NA,0,"0",1530.77714465214,1550.29465056837,NA,NA
"000003375","000000008","6",2009,"M","W",0,NA,NA,0,"0",1594.91688249747,1670.93677405842,NA,NA
"000003376","000000003","8",2009,"F","B",0,NA,NA,0,"0",1637.82066659204,1640.33969516684,NA,NA
"000003377","000000004","7",2009,"F","W",0,NA,NA,0,"0",1474.16833577978,1472.65663790413,NA,NA
"000003378","000000005","7",2009,"M","H",0,NA,NA,0,"0",1640.52730724684,1671.89862656989,NA,NA
"000003379","000000003","5",2009,"F","W",0,NA,NA,0,"0",1819.18242073229,1896.99823943793,NA,NA
"000003380","000000011","7",2009,"M","B",0,NA,NA,0,"0",1936.46687641335,2011.75327193493,NA,NA
"000003381","000000001","6",2009,"F","W",9,NA,NA,1,"0",1564.55264846745,1606.08849215622,NA,NA
"000003382","000000006","7",2009,"M","W",2,NA,NA,0,"0",1485.24831622371,1512.40547469165,NA,NA
"000003383","000000003","7",2009,"F","H",1,NA,NA,0,"0",1518.79588483828,1510.14632770966,NA,NA
"000003384","000000001","8",2009,"F","H",1,NA,NA,0,"0",1812.25648240202,1813.25864414414,NA,NA
"000003385","000000010","5",2009,"F","W",0,NA,NA,0,"0",1475.90609235066,1552.51470568748,NA,NA
"000003386","000000001","6",2009,"M","W",0,NA,NA,0,"0",1409.2678293016,1474.52080835166,NA,NA
"000003387","000000005","7",2009,"M","A",0,NA,NA,0,"0",1670.30154324163,1700.0269534821,NA,NA
"000003388","000000003","7",2009,"F","D",0,NA,NA,0,"1",1786.29875443072,1792.29422072215,NA,NA
"000003389","000000004","7",2009,"M","H",1,NA,NA,0,"0",1567.76471931815,1590.42452978887,NA,NA
"000003390","000000006","7",2009,"M","W",0,NA,NA,0,"0",1275.8403958319,1364.76973045658,NA,NA
"000003391","000000007","6",2009,"F","W",0,NA,NA,0,"0",1298.01171239452,1360.68453221424,NA,NA
"000003392","000000011","5",2009,"M","H",0,NA,NA,0,"0",1429.35113039641,1537.97602564251,NA,NA
"000003393","000000011","5",2009,"M","W",0,NA,NA,1,"0",1446.79784654411,1552.76914694458,NA,NA
"000003394","000000003","8",2009,"F","W",9,NA,NA,1,"0",1662.10028309622,1661.3370827063,NA,NA
"000003395","000000007","6",2009,"F","W",1,NA,NA,0,"0",1671.49184380887,1713.17475674744,NA,NA
"000003396","000000003","8",2009,"F","W",0,NA,NA,0,"1",1626.96121519976,1631.87461662276,NA,NA
"000003397","000000007","5",2009,"F","W",1,NA,NA,1,"0",1478.36418328547,1555.48773974874,NA,NA
"000003398","000000002","8",2009,"M","W",1,NA,NA,0,"0",1588.64717965211,1607.74784379466,NA,NA
"000003399","000000009","8",2009,"M","W",1,NA,NA,0,"0",1530.77714465214,1550.29465056837,NA,NA
"000003401","000000006","7",2009,"F","W",0,NA,NA,0,"0",1591.52636259916,1592.25312469587,NA,NA
"000003402","000000004","7",2009,"M","W",2,NA,NA,0,"0",1616.82543500682,1644.06461979461,NA,NA
"000003403","000000005","6",2009,"F","H",0,NA,NA,0,"0",1344.46822917558,1393.33669933513,NA,NA
"000003404","000000012","5",2009,"M","W",1,NA,NA,0,"0",1549.07686318659,1649.33833328735,NA,NA
"000003405","000000007","7",2009,"M","A",0,NA,NA,0,"0",1635.76356051579,1666.20388254149,NA,NA
"000003406","000000003","7",2009,"F","H",1,NA,NA,1,"1",1810.26904971995,1821.58080068191,NA,NA
"000003407","000000004","8",2009,"F","W",1,NA,NA,0,"0",1774.338101168,1767.68488664793,NA,NA
"000003408","000000005","8",2009,"M","A",0,NA,NA,0,"0",1455.05687761484,1481.35958074087,NA,NA
"000003409","000000006","7",2009,"M","W",1,NA,NA,0,"1",1584.43847250951,1613.23818586068,NA,NA
"000003410","000000012","7",2009,"F","W",0,NA,NA,0,"1",1623.06317560909,1617.93388217783,NA,NA
"000003411","000000012","8",2009,"M","W",1,NA,NA,0,"0",1623.6765480166,1659.34719820378,NA,NA
"000003412","000000011","8",2009,"F","W",0,NA,NA,0,"0",1574.97856861372,1564.66009046222,NA,NA
"000003414","000000004","5",2009,"F","W",0,NA,NA,0,"0",1636.59057724176,1702.39751971378,NA,NA
"000003415","000000011","7",2009,"F","W",0,NA,NA,0,"0",1613.29828577664,1610.34106311202,NA,NA
"000003416","000000006","6",2009,"F","H",0,NA,NA,0,"0",1205.47771210531,1300.07616599817,NA,NA
"000003417","000000012","6",2009,"F","D",2,NA,NA,0,"1",1409.2678293016,1442.33858029764,NA,NA
"000003418","000000006","5",2009,"F","W",0,NA,NA,0,"0",1642.53358927773,1708.55014041652,NA,NA
"000003419","000000005","7",2009,"F","A",0,NA,NA,0,"0",1600.8149790794,1601.98496629428,NA,NA
"000003420","000000004","7",2009,"F","W",0,NA,NA,0,"0",1836.40661581825,1853.34692488519,NA,NA
"000003421","000000012","8",2009,"M","W",0,NA,NA,0,"0",1737.64488097663,1756.95419753363,NA,NA
"000003422","000000008","8",2009,"F","W",9,NA,NA,0,"0",1819.29370162968,1821.49516156301,NA,NA
"000003424","000000005","6",2009,"F","H",2,NA,NA,0,"0",1763.8116176698,1822.44144965533,NA,NA
"000003425","000000006","7",2009,"F","W",0,NA,NA,0,"0",1854.90366935137,1876.05154840229,NA,NA
"000003426","000000005","7",2009,"M","H",0,NA,NA,0,"0",1525.16480902174,1547.94734733773,NA,NA
"000003427","000000006","8",2009,"F","W",0,NA,NA,1,"0",1558.36405707519,1548.80381496869,NA,NA
"000003428","000000012","7",2009,"M","H",1,NA,NA,0,"0",1794.0598091711,1833.21497331711,NA,NA
"000003429","000000008","6",2009,"F","W",1,NA,NA,0,"0",1511.45697058638,1548.12588623898,NA,NA
"000003430","000000010","7",2009,"M","W",0,NA,NA,0,"0",1925.6285449371,1997.59674052339,NA,NA
"000003431","000000003","6",2009,"F","W",0,NA,NA,0,"0",1635.31977452153,1677.17408429635,NA,NA
"000003432","000000011","5",2009,"M","W",1,NA,NA,0,"0",1473.20262924655,1580.84005487621,NA,NA
"000003433","000000012","7",2009,"M","W",9,NA,NA,0,"0",1707.60599392593,1735.78965709792,NA,NA
"000003434","000000002","5",2009,"M","H",0,NA,NA,0,"0",1458.05647282829,1563.18347841704,NA,NA
"000003435","000000003","7",2009,"M","W",0,NA,NA,0,"1",1616.82543500682,1644.06461979461,NA,NA
"000003436","000000011","5",2009,"M","W",1,NA,NA,0,"1",1440.99468947414,1547.93804234201,NA,NA
"000003437","000000006","7",2009,"M","W",9,NA,NA,0,"0",1600.8149790794,1633.40032013503,NA,NA
"000003438","000000012","5",2009,"M","H",9,NA,NA,0,"0",1735.56441925732,1838.36538081073,NA,NA
"000003439","000000005","7",2009,"M","W",0,NA,NA,0,"0",1424.53121281576,1466.51436244242,NA,NA
"000003440","000000011","5",2009,"F","W",0,NA,NA,0,"0",1545.72201793116,1615.08291051742,NA,NA
"000003441","000000012","6",2009,"F","W",0,NA,NA,0,"0",1480.57023370489,1513.03331776626,NA,NA
"000003442","000000004","7",2009,"F","H",1,NA,NA,0,"0",1638.12797823558,1637.71437591045,NA,NA
"000003443","000000003","5",2009,"M","W",0,NA,NA,0,"0",1850.03692737162,1962.22404218253,NA,NA
"000003444","000000002","7",2009,"M","W",0,NA,NA,1,"0",1936.46687641335,2011.75327193493,NA,NA
"000003445","000000005","6",2009,"M","H",2,NA,NA,0,"0",1514.56240310341,1585.04166423804,NA,NA
"000003446","000000005","5",2009,"M","W",1,NA,NA,1,"0",1681.45600850552,1780.84961961395,NA,NA
"000003447","000000012","8",2009,"M","W",1,NA,NA,0,"1",1540.4905865595,1560.38688033304,NA,NA
"000003448","000000008","5",2009,"F","W",0,NA,NA,1,"0",1539.39520029904,1610.09140621935,NA,NA
"000003449","000000006","6",2009,"F","W",0,NA,NA,0,"0",1591.20591345109,1635.45113070059,NA,NA
"000003450","000000005","6",2009,"M","H",0,NA,NA,0,"1",1566.94769476431,1641.83984980657,NA,NA
"000003451","000000008","7",2009,"M","W",9,NA,NA,0,"0",1635.76356051579,1666.20388254149,NA,NA
"000003452","000000003","8",2009,"F","B",0,NA,NA,0,"0",1407.07097193732,1409.64813673333,NA,NA
"000003453","000000011","8",2009,"F","W",0,NA,NA,0,"1",1520.38046512222,1509.12831574883,NA,NA
"000003455","000000004","7",2009,"M","A",0,NA,NA,0,"0",1958.67568817188,2040.88305065792,NA,NA
"000003456","000000011","7",2009,"F","W",1,NA,NA,0,"0",1810.26904971995,1821.58080068191,NA,NA
"000003457","000000001","8",2009,"M","W",0,NA,NA,1,"1",1618.6724108279,1652.04377499557,NA,NA
"000003458","000000007","7",2009,"F","W",0,NA,NA,1,"0",1643.00160371187,1643.15746778187,NA,NA
"000003459","000000012","5",2009,"F","W",1,NA,NA,0,"0",1636.59057724176,1702.39751971378,NA,NA
"000003460","000000012","8",2009,"M","W",0,NA,NA,0,"0",1849.80035135686,1887.30503133933,NA,NA
"000003461","000000011","6",2009,"F","W",1,NA,NA,0,"0",1534.32163603162,1579.35210741666,NA,NA
"000003462","000000007","7",2009,"F","W",0,NA,NA,0,"1",1584.43847250951,1581.82283201992,NA,NA
"000003463","000000004","6",2009,"F","W",0,NA,NA,0,"1",1519.98481155047,1561.72711043823,NA,NA
"000003464","000000008","8",2009,"M","W",0,NA,NA,0,"1",1613.2897020631,1639.86888053043,NA,NA
"000003465","000000003","7",2009,"F","A",0,NA,NA,0,"0",1558.0437909394,1549.4296441234,NA,NA
"000003466","000000011","7",2009,"F","W",0,NA,NA,0,"0",1894.20056959219,1925.52537936175,NA,NA
"000003468","000000006","6",2009,"F","D",9,NA,NA,0,"1",1358.56348774441,1403.65646145107,NA,NA
"000003469","000000003","7",2009,"F","W",0,NA,NA,0,"0",1596.00091192525,1597.52255426433,NA,NA
"000003470","000000001","6",2009,"F","W",9,NA,NA,0,"0",1384.95540638616,1423.50406047352,NA,NA
"000003471","000000008","8",2009,"M","W",0,NA,NA,0,"0",1747.45345133693,1766.6162643635,NA,NA
"000003472","000000001","6",2009,"M","W",0,NA,NA,0,"0",1485.18355246238,1550.63918420877,NA,NA
"000003474","000000008","8",2009,"M","W",0,NA,NA,0,"0",1710.58711812466,1735.12777255472,NA,NA
"000003475","000000011","8",2009,"M","W",0,NA,NA,0,"0",1641.00353304842,1673.5556574983,NA,NA
"000003476","000000007","5",2009,"F","W",0,NA,NA,0,"0",1194.37704267046,1267.13410063605,NA,NA
"000003477","000000011","8",2009,"M","W",9,NA,NA,0,"0",1520.38046512222,1539.84546058196,NA,NA
"000003478","000000010","5",2009,"M","A",0,NA,NA,0,"0",1667.80903124331,1766.51588291596,NA,NA
"000003480","000000001","6",2009,"M","W",0,NA,NA,0,"1",1397.34765713955,1465.23229715976,NA,NA
"000003481","000000002","6",2009,"M","W",0,NA,NA,1,"0",1641.02040155821,1714.85807942933,NA,NA
"000003483","000000006","7",2009,"F","B",1,NA,NA,0,"0",1874.1733698253,1900.0828261709,NA,NA
"000003484","000000004","6",2009,"M","H",0,NA,NA,0,"0",1529.37806669947,1606.7194709979,NA,NA
"000003485","000000006","7",2009,"F","W",0,NA,NA,0,"0",1685.70641740382,1683.52889422326,NA,NA
"000003486","000000001","6",2009,"M","W",9,NA,NA,1,"0",1574.02501084122,1650.95680770053,NA,NA
"000003487","000000003","5",2009,"F","W",1,NA,NA,1,"1",1360.02965154888,1433.87079666582,NA,NA
"000003488","000000005","6",2009,"M","B",0,NA,NA,0,"1",1559.47454625902,1631.05885429907,NA,NA
"000003489","000000006","5",2009,"M","H",2,NA,NA,0,"0",1423.20731052457,1532.41887118976,NA,NA
"000003490","000000006","5",2009,"M","B",0,NA,NA,0,"1",1681.45600850552,1780.84961961395,NA,NA
"000003491","000000001","7",2009,"F","H",1,NA,NA,0,"0",1518.79588483828,1510.14632770966,NA,NA
"000003492","000000005","7",2009,"F","B",0,NA,NA,0,"0",1450.36386496211,1454.55201577453,NA,NA
"000003493","000000006","5",2009,"M","H",1,NA,NA,0,"0",1583.32301602626,1679.51235422102,NA,NA
"000003494","000000005","8",2009,"M","W",0,NA,NA,0,"1",1714.89905283999,1738.26021865268,NA,NA
"000003495","000000005","6",2009,"M","A",0,NA,NA,0,"0",1706.11310704881,1784.7976792277,NA,NA
"000003496","000000006","5",2009,"M","H",1,NA,NA,0,"1",1789.78913004303,1896.7443480571,NA,NA
"000003497","000000005","8",2009,"F","W",9,NA,NA,0,"0",1737.64488097663,1726.2370527005,NA,NA
"000003498","000000012","6",2009,"M","W",0,NA,NA,0,"0",1684.77598697369,1759.75875336143,NA,NA
"000003499","000000010","6",2009,"M","W",1,NA,NA,0,"0",1843.63560032685,1952.39662977107,NA,NA
"000003500","000000011","5",2009,"F","W",0,NA,NA,0,"0",1480.67083116642,1558.19108332314,NA,NA
"000003501","000000011","8",2009,"F","H",0,NA,NA,0,"1",1812.25648240202,1813.25864414414,NA,NA
"000003502","000000008","8",2009,"F","W",0,NA,NA,0,"0",1371.342143606,1379.4709440924,NA,NA
"000003503","000000010","8",2009,"M","W",0,NA,NA,0,"0",1566.77223546785,1587.93947865,NA,NA
"000003504","000000005","7",2009,"M","B",2,NA,NA,0,"1",1818.73480225349,1863.29438939429,NA,NA
"000003505","000000007","8",2009,"F","W",0,NA,NA,0,"0",1921.7010852307,1938.76044681788,NA,NA
"000003506","000000007","8",2009,"M","W",2,NA,NA,0,"1",1728.27574017191,1748.70532929696,NA,NA
"000003507","000000007","6",2009,"M","W",0,NA,NA,0,"1",1678.04617728489,1752.35734502949,NA,NA
"000003508","000000003","7",2009,"F","W",0,NA,NA,0,"1",1810.26904971995,1821.58080068191,NA,NA
"000003509","000000005","7",2009,"F","W",0,NA,NA,0,"0",1757.34002723687,1756.70821901387,NA,NA
"000003510","000000011","6",2009,"M","W",0,NA,NA,0,"1",1706.11310704881,1784.7976792277,NA,NA
"000003511","000000002","7",2009,"F","W",0,NA,NA,0,"0",1925.6285449371,1966.18138668263,NA,NA
"000003512","000000003","5",2009,"F","A",2,NA,NA,0,"0",1490.26157446042,1567.47741945669,NA,NA
"000003513","000000012","7",2009,"M","B",0,NA,NA,0,"0",1675.25255502501,1704.65002077067,NA,NA
"000003514","000000010","5",2009,"M","W",1,NA,NA,0,"1",1661.24934453775,1759.65365182174,NA,NA
"000003515","000000001","8",2009,"F","W",0,NA,NA,0,"0",1634.42065292627,1637.69943900454,NA,NA
"000003516","000000011","8",2009,"M","W",1,NA,NA,0,"0",1826.55830347947,1860.65488376978,NA,NA
"000003517","000000004","6",2009,"F","W",0,NA,NA,0,"0",1792.20903156095,1856.61035593013,NA,NA
"000003518","000000003","5",2009,"F","W",0,NA,NA,0,"0",1578.44402726911,1642.93763068618,NA,NA
"000003519","000000009","8",2009,"M","W",0,NA,NA,0,"1",1605.06602955197,1625.53111434674,NA,NA
"000003520","000000012","5",2009,"F","B",0,NA,NA,0,"0",1270.10901007036,1343.86672594678,NA,NA
"000003521","000000005","8",2009,"M","W",2,NA,NA,1,"1",1637.82066659204,1671.05683999997,NA,NA
"000003522","000000012","6",2009,"M","W",0,NA,NA,0,"0",1802.08903311481,1900.81562172553,NA,NA
"000003523","000000009","6",2009,"F","W",0,NA,NA,1,"1",1485.18355246238,1518.45695615475,NA,NA
"000003524","000000003","7",2009,"M","W",1,NA,NA,0,"0",1591.52636259916,1623.66847853663,NA,NA
"000003525","000000003","6",2009,"F","B",1,NA,NA,0,"0",1832.94825339343,1906.75580909076,NA,NA
"000003526","000000003","6",2009,"F","W",1,NA,NA,0,"0",1244.61020587161,1325.30224081389,NA,NA
"000003528","000000004","5",2009,"F","H",1,NA,NA,0,"0",1695.85751470552,1764.42959973566,NA,NA
"000003529","000000011","8",2009,"M","H",0,NA,NA,0,"0",1582.36722274727,1601.94357519216,NA,NA
"000003530","000000003","8",2009,"M","B",0,NA,NA,0,"0",1593.93773905661,1612.89938655711,NA,NA
"000003531","000000004","8",2009,"M","H",0,NA,NA,0,"0",1667.21615064291,1697.36437955193,NA,NA
"000003532","000000007","6",2009,"M","W",9,NA,NA,0,"0",1543.41355842567,1618.07866998032,NA,NA
"000003533","000000003","8",2009,"M","W",1,NA,NA,0,"0",1609.72506406758,1632.69330366761,NA,NA
